file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,genero,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00066.wav,0 days,0 days 00:00:30.271201814,39.19384,0.34421933,22.347326,44.162224,53.1445,30.797174,220.28455,166.15604,291.26263,577.8971,2.2621293,0.27317706,1.630101,2.3765829,2.8440862,1.2139852,14.536621,10.282118,6.1183248,3.4861217,1.1719071,0.40894267,24.53308,0.35508683,-9.888374,-0.7876283,6.893401,1.0137444,-4.2462277,-2.2369993,0.036805812,2.2300029,1.278773,0.507803,2.057559,2.0646517,3.3337681,4.530664,8.603272,1.210405,636.2358,0.38917455,1255.9508,0.20589589,-26.954762,-2.1262984,1594.6857,0.19059528,1035.7213,0.29686537,,-20.739304,-2.1539705,2581.6577,0.1328798,855.2047,0.4098872,-25.2236,-1.7265847,-5.6691732,-1.1210691,12.6551075,0.6159027,0.016586771,1.9431753,-0.015957449,-0.69868463,1.1468847,0.4099023,24.243822,0.36286178,-9.951883,-0.7980633,6.8707385,1.0336019,-4.5278816,-2.1021576,-7.2968035,14.73208,0.005245438,-0.01576058,1.501835,2.9479961,1.3275806,0.69525,0.9051574,0.057499997,0.07183604,-15.0226145
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00067.wav,0 days,0 days 00:00:30.013333333,34.146774,0.26950133,23.42982,37.080948,43.333344,19.903524,179.74635,203.87729,87.969284,64.286255,1.5212777,0.31988958,1.0643135,1.4787525,1.9513739,0.8870604,7.796801,4.9185953,3.6366663,2.6397288,0.84973836,0.34724513,29.322966,0.25277066,-0.6682296,-20.538368,14.022191,1.000702,-26.94559,-0.4693829,0.04490639,1.9321251,1.1081407,0.5913744,5.6064205,0.8466013,6.2134356,1.79089,20.30665,0.39429173,496.29056,0.36237502,1272.1777,0.17766307,-15.442918,-2.857386,1551.2988,0.1978958,1034.7927,0.50620496,,-23.28843,-1.4409387,2590.1233,0.12696391,892.49554,0.6475093,-28.223055,-1.1440932,-14.125774,-0.43994188,22.648436,0.30601838,0.026401646,1.0413094,-0.029442817,-0.38027623,0.8505439,0.3467628,29.35745,0.24271029,-1.0257589,-13.364955,14.030942,1.0106385,-27.376837,-0.46221098,-14.9922695,22.91492,0.0059849247,-0.026045421,0.819385,2.171734,0.903917,1.0544444,0.91196305,0.048125,0.03468046,-16.910446
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00068.wav,0 days,0 days 00:00:30.013333333,32.372208,0.28166676,23.978493,33.18618,40.13505,16.156559,184.60655,248.51805,107.97059,98.13557,1.3636605,0.6438552,0.64550346,1.0162755,2.189336,1.5438325,18.499937,15.502763,7.5660863,5.1430335,0.6827442,0.5826044,27.540857,0.31560758,0.2839299,36.04598,7.643978,0.7887449,-19.791098,-0.42918634,0.04993865,2.0278614,1.4065909,0.56454,3.3313801,1.3927163,4.663951,1.7553074,21.288948,0.43882662,567.7065,0.45596763,1277.0398,0.19026642,-17.686981,-2.8459692,1576.6847,0.21525656,1023.7612,0.3287832,,-23.497725,-1.631754,2689.3438,0.13317932,777.5833,0.50223094,-30.582342,-1.2019792,-12.992961,-0.52025664,22.541039,0.32561928,0.04297303,0.6837939,-0.025524028,-0.53965366,0.67763567,0.58171594,27.496822,0.32156193,0.07360332,140.96083,7.5128193,0.8084187,-20.063107,-0.4225054,-13.483662,22.677998,0.032922775,-0.023815846,0.77321506,2.6394923,1.3730744,0.6802439,0.8653506,0.039230768,0.016623218,-18.585442
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00069.wav,0 days,0 days 00:00:30.013333333,36.444614,0.3524515,22.418621,36.203346,46.93848,24.51986,424.27698,861.1921,237.5491,559.52563,1.6268058,0.4093228,1.051736,1.5274283,2.265017,1.213281,11.716167,6.493302,5.172534,2.8160522,0.600879,0.57157075,20.464556,0.30933154,-8.930694,-1.3947754,8.325419,1.1340622,-1.448845,-6.665767,0.032001752,2.4755967,0.9191633,0.71940005,5.472244,1.0027337,8.706828,1.7892097,12.005224,0.90508485,635.2028,0.38883668,1136.7003,0.23435766,-28.78673,-1.793202,1625.8807,0.18899627,988.8688,0.33707303,,-23.156271,-1.8757528,2636.7698,0.12551023,823.90314,0.3660922,-27.674206,-1.4869145,-6.092687,-1.2139219,16.247757,0.46754506,-0.009356621,-3.8690104,-0.01152346,-1.1176128,0.59785587,0.5667917,20.644566,0.30625114,-9.505664,-1.3109856,8.43841,1.1312912,-1.7101538,-5.6350684,-7.293011,17.474113,-0.01981097,-0.014263206,0.6404225,2.7731376,1.3726147,0.6763415,0.7577944,0.043214288,0.021556169,-18.558489
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00070.wav,0 days,0 days 00:00:30.013333333,28.835222,0.4615249,17.106796,22.056166,45.05185,27.945053,158.27878,186.19176,254.7018,537.5285,1.0844415,0.5442625,0.65155256,0.92155665,1.3994503,0.74789774,11.808338,8.482783,6.1983004,5.354377,0.54798955,0.47206,35.947987,0.23746909,-8.662974,-1.438883,1.2813643,6.2276206,1.8907393,4.677533,0.0486489,1.8999372,1.1070415,0.5774159,3.0056653,1.1321515,5.79332,4.2646017,13.091784,0.91842645,579.62634,0.29431295,1436.2972,0.17013185,-17.12887,-1.7601185,1492.6166,0.14187552,1251.7568,0.2004146,,-17.36827,-1.4069036,2537.1152,0.12053165,1126.6523,0.3013718,-28.553343,-0.83228743,-11.496379,-0.65710807,25.203207,0.35065874,-0.042986,-0.6338685,-0.015783362,-0.7869599,0.54467565,0.46839467,36.014473,0.2378806,-8.596891,-1.446465,1.341575,5.9441867,1.975222,4.47421,-9.694543,23.163507,-0.033256806,-0.013411025,0.6433905,2.5058472,0.60261136,1.6233332,1.5653683,0.02625,0.006959705,-20.53895
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00071.wav,0 days,0 days 00:00:30.013333333,30.239355,0.2758045,21.81675,32.00101,37.670135,15.853386,206.64398,204.37852,108.484825,112.69257,1.1672865,0.40774855,0.76363945,1.0806593,1.5552541,0.79161465,8.131517,5.6878285,3.9416716,3.1007,0.7155398,0.4564501,37.98766,0.13423668,-5.6553392,-1.7894654,14.00944,0.49344894,-6.284127,-1.1731316,0.05568751,1.8872732,1.4176601,0.5138463,3.014763,1.6339061,5.3131604,1.5943065,20.790125,0.42612296,582.06134,0.44096485,1409.6254,0.14673363,-14.435412,-2.358998,1532.0323,0.1968069,1127.0375,0.20675015,,-21.135088,-1.3536612,2583.6458,0.13870399,898.9962,0.30458108,-28.920912,-0.95578617,-14.282318,-0.38675666,23.22124,0.33817932,0.014398517,1.779775,-0.020995874,-0.5158235,0.71280384,0.45928666,37.96888,0.13519491,-5.6378694,-1.8067597,14.06736,0.4947363,-6.3014817,-1.1756966,-13.37865,22.50936,0.013112555,-0.024215898,0.8125029,2.3053794,0.5691329,1.7070588,2.4530551,0.045999996,0.022891046,-19.462154
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00072.wav,0 days,0 days 00:00:30.013333333,37.225143,0.34473726,24.996351,37.12903,50.62767,25.631319,341.74384,574.3767,188.5579,374.88818,1.2921689,0.49798504,0.6315854,1.2762471,1.8419373,1.210352,23.738874,14.416407,7.3713794,5.0680523,0.7243906,0.64241654,27.321833,0.2177205,-4.674896,-2.219105,15.070109,0.5391135,-15.703107,-0.62878406,0.04205179,1.740086,1.4104182,0.5688846,4.8286443,1.0492867,0.65272903,22.423876,10.06984,1.3639069,560.02454,0.4586167,1212.5159,0.20450905,-38.768486,-1.6957783,1574.8314,0.17409016,953.9524,0.33732325,,-36.002853,-1.3923506,2585.0256,0.1206954,906.29016,0.43020117,-39.511513,-1.2401379,-12.075609,-0.4674369,20.39323,0.3578879,0.025535062,1.2083248,-0.023031557,-0.56813157,0.7451492,0.63411593,27.494356,0.2164398,-5.3864193,-1.9274323,15.273395,0.53755116,-16.037214,-0.6356398,-12.62739,20.972168,0.013996173,-0.022053301,0.55853015,3.9091215,2.1426182,0.41296875,0.40035787,0.046666663,0.0496975,-18.037956
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00073.wav,0 days,0 days 00:00:30.013333333,33.06348,0.30683416,22.304672,38.609226,39.231247,16.926575,209.10127,140.11743,112.476425,103.69068,2.0628262,0.4125338,1.16943,2.0049999,2.9574633,1.7880332,22.055038,12.26209,11.199857,7.919434,0.8933375,0.4707795,12.428964,0.384536,1.1908553,10.558819,6.8245044,1.1644933,-4.1055474,-2.3909502,0.03018816,2.593779,1.0887877,0.57233196,3.7295651,1.1956241,3.578091,3.6597562,10.524884,1.1272777,672.33466,0.44330806,1235.6346,0.19077903,-55.468178,-1.4189581,1689.9917,0.16907202,1000.0388,0.36401287,,-45.15696,-1.5307246,2640.4355,0.13915041,798.68994,0.3595757,-46.098534,-1.488254,-6.3969073,-0.71544945,12.48263,0.398028,-0.00344993,-10.529738,-0.018987468,-0.50645953,0.90070814,0.4685642,12.876992,0.34313843,-0.7055397,-18.23802,6.4933076,1.269893,-4.953286,-2.065731,-7.561655,13.238135,-0.00021438477,-0.01733995,0.86106575,4.109589,2.6113157,0.30307692,0.2682101,0.071093746,0.06529062,-16.77552
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00074.wav,0 days,0 days 00:00:30.013333333,30.811821,0.35188386,19.125612,31.322817,41.382393,22.25678,316.58142,487.81177,125.87039,148.35947,1.6492074,0.62488526,0.75908184,1.2784631,2.8521142,2.0930324,21.761831,14.910335,7.850627,5.2639747,0.56937784,0.68432504,16.422043,0.48258874,0.9949327,15.536605,6.475889,1.1059842,-3.4850295,-3.3392656,0.03866628,2.7023702,1.0226128,0.73203087,5.0014186,1.0602946,6.100236,2.6657581,12.415784,1.1097184,675.9576,0.45113608,1208.1199,0.20591521,-32.08281,-1.8231337,1714.6974,0.19077452,969.65845,0.35189417,,-30.236216,-1.6757207,2700.7961,0.12667729,862.53467,0.36507446,-32.631706,-1.5377916,-9.021552,-0.6662774,16.740976,0.40091145,-0.0014212924,-23.561232,-0.019001443,-0.52960217,0.5637688,0.6870092,16.84797,0.46691713,0.16589247,95.87142,6.446525,1.1185856,-4.0235806,-2.9607337,-8.370448,14.800864,-0.003944702,-0.015559583,0.6211387,2.606081,1.5400068,0.5815217,0.483524,0.055128206,0.04050146,-17.535334
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00075.wav,0 days,0 days 00:00:30.013333333,35.50184,0.27541593,23.905293,39.112137,44.054573,20.14928,233.58421,258.70053,136.46579,183.23482,2.249945,0.38313025,1.3529906,2.2788851,3.1310802,1.7780895,20.100445,12.618038,9.119668,5.8163037,0.84191626,0.44675377,12.661771,0.36382723,-3.0390747,-3.6663892,4.6440053,1.3979412,-5.49284,-2.2300918,0.03235999,2.4610877,0.9823479,0.5764467,4.6609225,1.0138137,6.2591743,1.8707052,10.629761,0.6533156,603.9606,0.50556844,1150.0096,0.17541102,-63.817547,-1.3517197,1627.1606,0.2117433,877.8439,0.26841277,,-44.591724,-1.6088928,2608.8982,0.12871495,767.4392,0.30035248,-46.036606,-1.5453811,-5.5707393,-0.7701136,12.594522,0.35279512,0.0050003333,7.341831,-0.014491486,-0.6795185,0.84001696,0.44483653,13.160727,0.31967863,-5.178982,-2.1027267,4.395625,1.518198,-7.154729,-1.7756698,-6.25948,11.963384,0.007608292,-0.014074923,0.8469658,3.2743068,2.546064,0.3067105,0.31331164,0.075538464,0.07092859,-15.8937435
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00076.wav,0 days,0 days 00:00:30.013333333,29.676258,0.22429089,25.9242,30.934338,35.16249,9.238291,186.72627,201.7324,75.470146,142.85841,1.6726681,0.47894418,0.8456091,1.6092825,2.5392148,1.6936057,14.724804,10.747973,5.639382,3.4931338,0.5629142,0.5156568,26.190882,0.23285246,-6.367482,-1.8047904,5.750198,1.3500062,2.526523,2.9725504,0.025418941,3.0583398,0.9356716,0.66249174,5.7743545,0.75487506,2.485325,3.6957164,13.126222,0.67913103,698.4719,0.36962608,1326.9309,0.19228901,-14.207244,-2.2707915,1659.4185,0.18136834,1179.8899,0.26674962,,-17.280794,-1.7524754,2625.8284,0.11812118,980.42523,0.29663417,-23.471949,-1.2655712,-7.5078654,-0.7374144,18.468807,0.3739148,0.025684262,1.4569035,-0.013153554,-0.82466584,0.56888825,0.51068425,26.324995,0.23004654,-6.638267,-1.7332982,5.8474207,1.3139042,2.5623384,2.9364505,-9.373583,18.011574,0.022666441,-0.016863097,0.4030334,2.1049116,0.53565454,1.8025,2.3004415,0.06181818,0.08901666,-17.641071
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00077.wav,0 days,0 days 00:00:30.013333333,37.18278,0.31577104,23.816956,39.74659,48.27757,24.460613,265.7305,315.67148,205.28604,397.24954,2.353855,0.37515205,1.352148,2.4333916,3.2622113,1.9100633,22.085384,13.585405,8.757041,5.5325685,0.9005652,0.44923198,10.296465,0.5880258,-3.2905393,-3.346913,9.904606,0.7294355,-0.5808311,-15.398732,0.028203085,2.6620314,0.9819716,0.65449923,4.3312373,1.0913113,3.632483,2.538742,5.219843,1.7117879,581.8859,0.5085583,1080.0217,0.24404328,-71.29873,-1.2028682,1599.5819,0.17738496,863.84796,0.3256614,,-48.913692,-1.5161759,2527.6401,0.12467327,812.73724,0.31089917,-48.077995,-1.5527484,-3.7138648,-1.4197294,8.559436,0.7099976,0.018410929,2.0770333,-0.0142052565,-0.696046,0.89410514,0.44742516,9.859699,0.6272757,-5.469217,-1.9674076,9.884153,0.76700306,-0.6324024,-14.678202,-6.640685,11.752764,0.011531871,-0.015633726,0.92348343,3.0070164,2.811245,0.2697619,0.30501357,0.07424657,0.063954554,-16.14054
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00078.wav,0 days,0 days 00:00:30.013333333,33.049175,0.32326442,22.092697,36.006134,41.98867,19.895973,280.10532,340.64307,135.0446,140.31024,1.7317057,0.5025928,0.8027736,1.7372104,2.6843069,1.8815333,20.462688,11.535487,9.246171,5.7695966,0.59900993,0.61001444,15.438111,0.478987,-1.1006641,-12.179033,11.31855,0.7374331,-8.8878,-1.596216,0.042216387,2.4381485,1.0601094,0.7028824,5.0159636,0.97715926,4.665572,4.2646065,7.837723,1.9779617,631.20764,0.52468204,1161.1426,0.23223677,-25.225262,-1.976631,1648.6785,0.20910631,898.61145,0.31666967,,-22.549742,-1.7940546,2619.9822,0.13576396,721.3355,0.27058876,-22.50377,-1.8033687,-8.469915,-0.7060949,14.126872,0.47395104,0.008172725,4.711776,-0.020819925,-0.56411576,0.59795475,0.60788995,15.526953,0.47711864,-1.731763,-7.7563696,11.524703,0.72983783,-9.397068,-1.5239625,-9.878546,15.861898,0.0049862294,-0.018987319,0.6182846,3.3077183,1.3726147,0.6787805,0.6090584,0.0432,0.028244644,-17.3145
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00079.wav,0 days,0 days 00:00:30.013333333,30.813772,0.50774235,14.260465,25.888138,49.998825,35.73836,389.92822,452.0097,226.47125,320.83383,1.2194062,0.24098723,0.93865985,1.2427346,1.4757569,0.53709704,8.41399,5.1308904,3.7834885,2.3846695,0.59971994,0.5818983,11.971163,0.5113756,2.6782136,2.8231943,16.542654,0.3909384,-0.71790427,-9.698693,0.039466694,2.2693477,1.403697,0.53991014,0.18995677,17.74888,8.897099,2.7260895,7.669597,1.3195547,572.704,0.42273533,1131.4415,0.20629609,-74.04798,-1.1034892,1563.0876,0.18439044,892.2755,0.33078986,,-59.771362,-1.2422235,2543.9321,0.11617927,718.4212,0.323217,-60.31925,-1.2234833,-7.1149507,-0.7267726,12.797843,0.5134063,-0.027224166,-1.3696307,-0.014963438,-0.6614471,0.57284224,0.5514811,12.093233,0.51717174,2.538478,3.0154321,16.311235,0.39879322,-0.8827403,-7.7586536,-7.631042,13.293726,-0.039495606,-0.012842594,0.6813388,4.610759,3.7817938,0.19,0.17244723,0.06397849,0.05788643,-22.784105
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00080.wav,0 days,0 days 00:00:30.013333333,34.85173,0.43404385,17.160994,41.206795,51.034283,33.87329,595.3633,610.6961,377.90118,656.1218,1.5207324,0.25678927,1.1767004,1.5498209,1.8340588,0.6573584,12.721538,6.4794106,6.542325,3.8754218,0.6973519,0.4497506,8.256142,0.56513,0.8816885,6.4824357,15.095314,0.45414278,-0.5370288,-11.310961,0.0220991,2.473661,1.2595148,0.49861085,0.4628211,5.661829,5.724421,2.2317116,6.7505465,1.3134785,587.49664,0.33729312,1068.2905,0.2703768,-113.54805,-0.75594974,1561.6045,0.16451101,956.25836,0.37568203,,-83.40562,-1.0010548,2510.7002,0.1059761,778.3496,0.35042503,-83.49481,-0.9968282,-3.6951425,-1.2035376,9.462056,0.56218326,-0.025176503,-1.2790033,-0.010594091,-0.79033744,0.63622034,0.42772254,8.145007,0.6040833,-0.016311128,-368.13678,14.633691,0.48614776,-0.5400086,-11.977319,-4.988534,10.932026,-0.02549292,-0.008263564,0.79711455,4.3768797,5.0200806,0.1138,0.1118968,0.07186567,0.05545158,-22.14201
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00081.wav,0 days,0 days 00:00:30.013333333,19.021324,0.457118,15.119467,16.833654,18.18514,3.0656738,204.46591,332.52374,95.76703,102.20603,0.653518,0.41797146,0.39539808,0.60553396,0.89508414,0.49968606,9.45852,4.64053,2.7356462,2.3127844,0.3624639,0.6152314,15.185784,0.4051334,13.077824,0.8615485,9.308618,0.7578031,10.391116,0.64356154,0.046569373,1.294222,1.3794502,0.6543548,-0.79604596,-3.9584093,3.0377476,11.784539,6.9384055,3.5641322,566.27203,0.3940603,1283.5677,0.16156837,-59.46135,-1.1955094,1571.6969,0.1714916,1017.2608,0.3260595,,-60.595787,-1.1163149,2575.6165,0.11761206,795.8382,0.3500201,-63.35509,-1.041511,-13.629289,-0.49337304,23.179264,0.27007923,-0.04902629,-0.6045834,-0.0120062055,-0.61643076,0.34220445,0.60028416,15.501278,0.38819805,13.250117,0.8740444,9.557302,0.74352664,10.64828,0.6190792,-11.837782,20.034798,-0.041548546,-0.010624185,0.4342023,3.5750086,3.5487113,0.21037735,0.19608876,0.0625,0.049204987,-26.753397
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00082.wav,0 days,0 days 00:00:30.013333333,26.944513,0.40993428,17.083858,22.408928,39.06943,21.985573,413.8876,721.67017,404.08597,688.7348,1.0202261,0.404359,0.64335716,1.0062333,1.3811437,0.73778653,15.5140085,9.600553,4.9497676,2.7186592,0.41376263,0.5754694,9.244812,0.72085214,8.833355,0.8531723,6.5195737,0.85756373,4.9046283,1.3826776,0.043494772,1.9474502,1.2409909,0.5578807,-0.33204558,-7.2933264,6.19995,2.413274,10.707038,1.0131935,565.0129,0.40739074,1215.1155,0.17864661,-116.62225,-0.75814205,1556.2854,0.18405816,925.7612,0.25949737,,-108.459625,-0.79799193,2577.9949,0.11680241,719.9092,0.3373691,-110.19115,-0.7700895,-8.303149,-0.63198006,15.99556,0.45988458,-0.018753273,-1.5799847,-0.009707381,-0.8754116,0.34531075,0.55493504,10.932724,0.64017725,9.470363,0.8393315,6.1802664,0.90423137,5.9045796,1.2449973,-5.6938767,12.520664,-0.0112342425,-0.007325342,0.4822643,3.842299,3.8500168,0.11947826,0.18015377,0.13554455,0.123163514,-25.759468
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00083.wav,0 days,0 days 00:00:30.013333333,24.348017,0.4134124,17.072884,21.118584,33.12543,16.052547,372.09015,725.7579,160.35756,176.84985,1.2883468,0.31724834,0.89541376,1.2750411,1.6508584,0.75544465,11.0084505,6.395927,4.2050667,2.2548728,0.6507856,0.45264283,9.634966,0.5915331,11.657942,0.9716551,5.0445337,1.6052662,-1.1701194,-5.855613,0.047529086,1.5693543,1.3253806,0.578544,-0.6739507,-3.6657906,4.6908736,4.413731,8.230668,1.8027334,562.68524,0.44499248,1192.819,0.17006357,-96.71649,-0.9109226,1566.5747,0.1957606,902.8781,0.26144072,,-92.54765,-0.91851777,2586.5327,0.116238534,645.06274,0.43758684,-94.10401,-0.89015263,-8.887175,-0.56586295,16.344486,0.36497015,-0.01449224,-2.6866987,-0.014351969,-0.7432658,0.6461026,0.45818064,10.872498,0.50183284,10.097133,1.177561,4.9484286,1.6924492,-0.8062506,-8.877568,-8.023087,14.629761,-0.00926395,-0.014724143,0.6556991,3.9425328,4.0495315,0.13421488,0.14946602,0.10336448,0.10721573,-22.16154
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00084.wav,0 days,0 days 00:00:30.013333333,25.552896,0.5524985,15.059997,17.131756,44.99855,29.938553,375.61227,757.0989,173.35475,146.1092,1.0224608,0.40170386,0.6575834,0.9318115,1.3537772,0.69619375,8.310561,5.6665826,2.6374567,1.7000448,0.38744494,0.5271647,10.174553,0.5682249,2.474987,3.8223584,11.955793,0.70345646,-0.6313577,-12.307294,0.038347613,1.9511772,1.2620573,0.5626041,0.3325059,6.9990973,6.520885,2.9677014,5.11054,2.7790942,522.7986,0.3919655,1100.826,0.21171908,-64.12129,-1.2237043,1553.5593,0.13977657,815.7696,0.33422196,,-58.32841,-1.2404851,2516.053,0.092506915,817.16437,0.38989782,-58.90645,-1.2177366,-8.120429,-0.6974506,15.35668,0.37813357,-0.02745009,-1.2363086,-0.013906601,-0.7165678,0.38941583,0.48019564,10.985008,0.48137018,2.35438,4.339513,11.675313,0.7510856,-0.38443804,-20.762777,-4.922925,10.38002,-0.012252634,-0.012027068,0.3775417,2.5392585,2.5100403,0.29986665,0.26922357,0.094262294,0.093518786,-25.038565
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00085.wav,0 days,0 days 00:00:30.013333333,37.87205,0.3992966,20.074442,42.23879,54.166885,34.092445,315.5928,521.77997,261.94485,519.9981,1.5091416,0.34284997,1.0048133,1.459444,2.003011,0.9981977,11.670344,6.3602543,5.3064547,3.0198803,0.566845,0.4931431,8.37154,0.7483254,-4.8866224,-1.7794077,9.239393,0.9245242,-7.183681,-1.243456,0.035427608,1.7016073,1.3540252,0.49066988,1.0562495,2.699389,5.7527184,2.4101317,6.0365086,1.8347867,693.54767,0.42392132,1004.4126,0.2418883,-85.27845,-1.0583626,1726.5608,0.19840696,865.446,0.33026356,,-63.567757,-1.3050773,2713.5957,0.1277768,777.6926,0.30708078,-64.99897,-1.2525201,-2.2731812,-2.5455103,10.601505,0.47071326,0.0049791397,8.213794,-0.012294571,-1.0405658,0.5567678,0.45142105,8.588091,0.71638125,-6.8493285,-1.2983186,8.051125,1.1058939,-7.7614245,-1.1822993,-3.4004529,8.978935,-0.00101015,-0.013287311,0.59228975,2.940194,3.115578,0.21817203,0.2782895,0.09679487,0.10450732,-22.29602
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/jazz/jazz.00086.wav,0 days,0 days 00:00:30.013333333,40.012955,0.3693614,18.206234,46.165573,51.069183,32.86295,221.02136,201.20961,404.5914,677.32196,1.2474189,0.29725277,0.88370895,1.2377963,1.5940883,0.71037936,8.505746,5.6967244,3.570738,2.5335586,0.35970587,0.51242065,0.45012492,17.925615,3.263271,1.9691421,5.2194357,1.8145975,-1.3109825,-7.199488,0.022703925,2.77493,1.078425,0.404098,1.1245955,3.2044525,5.856647,2.3194535,5.926468,1.8067583,578.01526,0.46450853,915.12335,0.2953519,-102.617004,-0.87988853,1582.2065,0.19641432,760.1364,0.38056627,,-63.46832,-1.2963367,2602.8413,0.11331641,613.7761,0.48934576,-64.57258,-1.2583538,-2.4601808,-1.7275349,8.458877,0.58484006,-0.0047354656,-8.317529,-0.012251675,-0.85820216,0.35021627,0.43750176,-0.04292575,-195.82732,3.1046882,2.2363946,3.0337818,3.099615,-2.145724,-4.6863914,-1.5601933,6.528935,0.00037219562,-0.007831027,0.38465455,2.9067826,2.209575,0.31651515,0.3947975,0.13499999,0.22953369,-25.00206
